name,age,birth_place,birthday,weight_lbs,height_in,college,player_id,number,position,current_stat,current_team,experience,high_school,high_school_loc,yrs_played
Dominique Daniels,28.0,,6/20/1988,190.0,74.0,Nicholls State,dominiquedaniels/2512440,,,Retired,,1 Season,,,2010 - 2010
Chris Koepplin,31.0,,10/11/1985,215.0,75.0,Massachusetts,chriskoepplin/2530584,,,Retired,,1 Season,,,2011 - 2012
David Morgan,24.0,"Buchanan Dam , TX",5/19/1993,265.0,76.0,Texas-San Antonio,davidmorgan/2555306,89.0,TE,Active,Minnesota Vikings,2nd season,Marble Falls HS,TX,
Milt O'Connell,,"Nutley , NJ",11/12/1900,175.0,72.0,Lafayette,milto'connell/2522364,,,Retired,,2 Seasons,,,1924 - 1925
Kenneth Johnson,53.0,"Weir , MS",12/28/1963,185.0,72.0,Mississippi State,kennethjohnson/2517692,,,Retired,,1 Season,,,1987 - 1987
Krishawn Hogan,,,,210.0,76.0,Marian (Ind.),krishawnhogan/2559286,,WR,Active,Arizona Cardinals,Rookie,,,
Mike LaHood,,"Peoria , IL",12/11/1944,250.0,75.0,Wyoming,mikelahood/2518982,,,Retired,,4 Seasons,,,1969 - 1972
Melvin Gordon,24.0,"Kenosha , WI",4/13/1993,215.0,73.0,Wisconsin,melvingordon/2552469,28.0,RB,Active,Los Angeles Chargers,3rd season,Mary Bradford HS,"Kenosha, WI",
Wayne Hammond,64.0,"Minneapolis , MN",1/30/1953,257.0,77.0,Montana State,waynehammond/2515719,,,Retired,,1 Season,,,1976 - 1976
John DiGiorgio,34.0,,6/29/1982,229.0,74.0,Saginaw Valley State,johndigiorgio/2506728,,,Retired,,4 Seasons,,,2006 - 2009
Bill Darnall,73.0,"Washington , DC",4/21/1944,197.0,74.0,North Carolina,billdarnall/2512465,,,Retired,,2 Seasons,,,1968 - 1969
Bodie Weldon,,"Watertown , NY",11/7/1895,165.0,67.0,Lafayette,bodieweldon/2528492,,,Retired,,1 Season,,,1920 - 1920
Jeff Alm,,"New York , NY",3/31/1968,273.0,78.0,Notre Dame,jeffalm/2499408,,,Retired,,4 Seasons,,,1990 - 1993
Billy Rafter,,"Troy , NY",10/7/1895,155.0,66.0,Syracuse,billyrafter/2523692,,,Retired,,2 Seasons,,,1921 - 1924
Brendon Kay,27.0,,12/29/1989,228.0,76.0,Cincinnati,brendonkay/2550436,,,Retired,,1 Season,,,2014 - 2014
Edd Hargett,69.0,"Marietta , TX",6/26/1947,185.0,71.0,Texas A&M,eddhargett/2515836,,,Retired,,5 Seasons,,,1969 - 1973
Dwight Freeney,37.0,"Hartford , CT",2/19/1980,268.0,73.0,Syracuse,dwightfreeney/2505016,93.0,DE,Unsigned free agent,Atlanta Falcons,16th season,Bloomfield HS,CT,
Leon Joe,35.0,"Xenia , OH",10/26/1981,235.0,73.0,Maryland,leonjoe/2505882,,,Retired,,5 Seasons,,,2004 - 2008
Trung Canidate,40.0,"Phoenix , AZ",3/3/1977,205.0,71.0,Arizona,trungcanidate/2504260,,,Retired,,4 Seasons,,,2000 - 2003
Marlon Brown,26.0,"Memphis , TN",4/22/1991,214.0,77.0,Georgia,marlonbrown/2540005,15.0,WR,Active,Denver Broncos,5th season,Harding Acad. HS,"Memphis, TN",
Bob Kercher,,"Evansville , IN",1/14/1918,196.0,74.0,Georgetown,bobkercher/2518360,,,Retired,,1 Season,,,1944 - 1944
Dennis Harrah,64.0,"Charleston , WV",3/9/1953,260.0,77.0,Miami (Fla.),dennisharrah/2515883,,,Retired,,13 Seasons,,,1975 - 1987
Phil Vandersea,74.0,"Whitinsville , MA",2/25/1943,245.0,75.0,Massachusetts,philvandersea/2527849,,,Retired,,4 Seasons,,,1966 - 1969
Kenderick Allen,38.0,"Bogalusa , LA",9/14/1978,328.0,77.0,LSU,kenderickallen/2505365,,,Retired,,5 Seasons,,,2003 - 2008
Donnie Salum,50.0,,7/18/1966,233.0,73.0,Arizona,donniesalum/2502812,,,Retired,,1 Season,,,1991 - 1991
Ed Listopad,87.0,"Baltimore , MD",8/28/1929,230.0,73.0,Wake Forest,edlistopad/2519574,,,Retired,,1 Season,,,1952 - 1952
Nnamdi Obukwelu,26.0,,4/13/1991,303.0,75.0,Harvard,nnamdiobukwelu/2550378,,,Retired,,1 Season,,,2014 - 2014
Anthony Perkins,28.0,"Leonardtown , MD",1/18/1989,200.0,70.0,Colorado,anthonyperkins/2538159,,,Retired,,1 Season,,,2012 - 2012
Robert Leff,22.0,,7/11/1994,287.0,78.0,Auburn,robertleff/2559117,,OG,Active,Green Bay Packers,Rookie,,,
Brad Listorti,32.0,"Milford , CT",10/11/1984,251.0,76.0,Massachusetts,bradlistorti/2507532,,,Retired,,1 Season,,,2008 - 2008
Joe Phillips,54.0,"Franklin , KY",5/12/1963,188.0,69.0,Kentucky,joephillips/2523171,,,Retired,,2 Seasons,,,1985 - 1987
Malik Golden,24.0,"Hartford , CT",4/27/1993,194.0,73.0,Penn State,malikgolden/2559023,,DB,Active,San Francisco 49ers,Rookie,,,
John Maskas,,Chios Greece,8/15/1920,212.0,71.0,Virginia Tech,johnmaskas/2520287,,,Retired,,2 Seasons,,,1947 - 1949
Phil Harris,72.0,"Jackson Hole , WY",9/13/1944,195.0,72.0,Texas,philharris/2515977,,,Retired,,1 Season,,,1966 - 1966
Saeed Lee,26.0,,1/20/1991,160.0,71.0,Alabama State,saeedlee/2542003,,,Retired,,1 Season,,,2013 - 2013
Macky MacPherson,25.0,,2/1/1992,290.0,74.0,Syracuse,mackymacpherson/2550765,,,Retired,,1 Season,,,2014 - 2014
Johnny Gilroy,,"Hudson , MA",10/24/1895,178.0,71.0,Georgetown,johnnygilroy/2514910,,,Retired,,2 Seasons,,,1920 - 1921
Bill Thompson,,,,182.0,,No College,billthompson/2527372,,,Retired,,1 Season,,,1925 - 1925
Royce Adams,29.0,,5/3/1988,190.0,72.0,Purdue,royceadams/2533355,,,Retired,,3 Seasons,,,2012 - 2014
Evan Mathis,35.0,"Birmingham , AL",11/1/1981,301.0,77.0,Alabama,evanmathis/2506418,69.0,G,Unsigned free agent,Arizona Cardinals,13th season,Homewood HS,AL,
Wray Carlton,79.0,"Wallace , NC",6/18/1937,225.0,74.0,Duke,wraycarlton/2511085,,,Retired,,8 Seasons,,,1960 - 1967
Clete Patterson,,"Wellsville , OH",3/18/1902,205.0,70.0,Ohio U.,cletepatterson/2522848,,,Retired,,1 Season,,,1924 - 1924
John Thierry,45.0,"Houston , TX",9/4/1971,262.0,76.0,Alcorn State,johnthierry/2503290,,,Retired,,9 Seasons,,,1994 - 2002
Jack Hagerty,,"Boston , MA",7/3/1903,164.0,69.0,Georgetown,jackhagerty/2515572,,,Retired,,6 Seasons,,,1926 - 1932
Jim Whalen,,"Cambridge , MA",5/20/1943,210.0,74.0,Boston College,jimwhalen/2528596,,,Retired,,7 Seasons,,,1965 - 1971
Michael Harden,35.0,,10/20/1981,190.0,71.0,Missouri,michaelharden/2505786,,,Retired,,2 Seasons,,,2004 - 2005
Derrell Johnson,27.0,,3/27/1990,257.0,74.0,East Carolina,derrelljohnson/2550490,,,Retired,,1 Season,,,2014 - 2014
Ryan Flinn,37.0,"Fort Myers , FL",2/14/1980,220.0,77.0,Central Florida,ryanflinn/2505686,,,Retired,,1 Season,,,2005 - 2007
Al Nelson,73.0,"Cincinnati , OH",10/27/1943,186.0,71.0,Cincinnati,alnelson/2522008,,,Retired,,9 Seasons,,,1965 - 1973
Dillon Day,25.0,,10/17/1991,299.0,76.0,Mississippi State,dillonday/2553516,55.0,C,Active,Denver Broncos,1st season,,,
Simon Shanks,,"Laurel , MS",10/16/1971,215.0,73.0,Tennessee State,simonshanks/2502903,,,Retired,,1 Season,,,1995 - 1995
Adam Terry,34.0,"Glens Falls , NY",9/1/1982,335.0,80.0,Syracuse,adamterry/2506403,,,Retired,,6 Seasons,,,2005 - 2011
Ryan Davis,28.0,"Tampa , FL",2/24/1989,275.0,74.0,Bethune-Cookman,ryandavis/2534761,,DE,Active,Buffalo Bills,5th season,Howard W. Blake HS,"Tampa, FL",
Mike Golic,27.0,"Vorhees , NJ",9/28/1989,300.0,76.0,Notre Dame,mikegolic/2541139,,,Retired,,2 Seasons,,,2013 - 2015
Frisman Jackson,37.0,"Chicago , IL",6/12/1979,217.0,75.0,Western Illinois,frismanjackson/2504869,,,Retired,,4 Seasons,,,2002 - 2007
Nathan Parks,42.0,"Chico , CA",10/24/1974,305.0,77.0,Stanford,nathanparks/2502410,,,Retired,,3 Seasons,,,1997 - 2000
Jim Walsh,60.0,"Burlingame , CA",12/17/1956,220.0,71.0,San Jose State,jimwalsh/2528173,,,Retired,,1 Season,,,1980 - 1980
Jah Reid,28.0,"Kissimmee , FL",7/21/1988,325.0,79.0,Central Florida,jahreid/2495434,75.0,OG,Active,Kansas City Chiefs,7th season,Haines City HS,FL,
Terrell Thomas,32.0,"Los Angeles , CA",1/8/1985,202.0,72.0,USC,terrellthomas/326,,,Retired,,7 Seasons,,,2008 - 2014
Bill Reid,65.0,"Long Beach , CA",5/2/1952,242.0,73.0,Stanford,billreid/2523933,,,Retired,,1 Season,,,1975 - 1975
Tory Nixon,55.0,"Eugene , OR",2/24/1962,186.0,71.0,San Diego State,torynixon/2522185,,,Retired,,4 Seasons,,,1985 - 1988
Dave Tipton,63.0,"Superior , WI",12/10/1953,255.0,73.0,Western Illinois,davetipton/2527457,,,Retired,,2 Seasons,,,1975 - 1976
John Malecki,29.0,"Pittsburgh , PA",5/26/1988,298.0,74.0,Pittsburgh,johnmalecki/2520016,,,Retired,,2 Seasons,,,2010 - 2013
Bobby Jackson,60.0,"Albany , GA",12/23/1956,178.0,69.0,Florida State,bobbyjackson/2517311,,,Retired,,8 Seasons,,,1978 - 1985
Ben Paolucci,80.0,"Cleveland , OH",3/5/1937,240.0,74.0,Wayne State (Mich.),benpaolucci/2522706,,,Retired,,1 Season,,,1959 - 1959
Chris Landrum,24.0,"Meridian , MS",9/14/1992,245.0,74.0,Jacksonville State,chrislandrum/2556809,46.0,LB,Active,Los Angeles Chargers,2nd season,Sweet Water HS,AL,
Joey Mbu,24.0,"Silver Spring , MD",3/28/1993,310.0,75.0,Houston,joeymbu/2553564,,DT,Active,Washington Redskins,1st season,Foster HS,"Houston, TX",
Marcus Rivers,27.0,"Lackawanna , NY",8/2/1989,218.0,75.0,Buffalo,marcusrivers/2535840,,,Retired,,1 Season,,,2013 - 2013
Brian Leigeb,38.0,"Midland , MI",10/2/1978,207.0,74.0,Central Michigan,brianleigeb/2504619,,,Retired,,1 Season,,,2002 - 2002
Richard Harris,,"Shreveport , LA",1/21/1948,260.0,77.0,Grambling State,richardharris/2515980,,,Retired,,7 Seasons,,,1971 - 1977
Spencer Johnson,35.0,"Waynesboro , MS",12/12/1981,304.0,75.0,Auburn,spencerjohnson/2505864,,,Retired,,9 Seasons,,,2004 - 2012
Darrell Williams,24.0,,3/24/1993,310.0,78.0,Western Kentucky,darrellwilliams/2559009,,OT,Active,San Francisco 49ers,Rookie,,,
John McCarthy,,"Philadelphia , PA",8/9/1916,155.0,68.0,St. Francis (PA),johnmccarthy/2520527,,,Retired,,1 Season,,,1944 - 1944
Matt Kopa,30.0,,2/25/1987,310.0,78.0,Stanford,mattkopa/497024,,,Retired,,4 Seasons,,,2010 - 2013
null War Eagle,,,,195.0,69.0,No College,wareagle/2528238,,,Retired,,1 Season,,,1922 - 1922
Alan Reid,56.0,Wurzburg Germany,9/6/1960,190.0,68.0,Minnesota,alanreid/2523924,,,Retired,,1 Season,,,1987 - 1987
Chase Dominguez,22.0,,7/9/1994,212.0,77.0,Utah,chasedominguez/2559067,,LS,Active,New Orleans Saints,Rookie,,,
Tommy Thigpen,46.0,,3/17/1971,242.0,74.0,North Carolina,tommythigpen/2503291,,,Retired,,1 Season,,,1993 - 1993
Ossie Orwoll,,"Portland , OR",11/17/1900,165.0,71.0,Luther,ossieorwoll/2522558,,,Retired,,1 Season,,,1926 - 1926
David Amerson,25.0,"Honolulu , HI",12/8/1991,205.0,73.0,North Carolina State,davidamerson/2540170,29.0,CB,Active,Oakland Raiders,5th season,Dudley HS,"Greensboro, NC",
Greg Oliver,,"San Antonio , TX",1/15/1949,192.0,72.0,Trinity (Tex.),gregoliver/2522453,,,Retired,,2 Seasons,,,1973 - 1974
Steve Sewell,54.0,"San Francisco , CA",4/2/1963,210.0,75.0,Oklahoma,stevesewell/2502901,,,Retired,,8 Seasons,,,1985 - 1992
Rico Labbe,49.0,,6/16/1967,210.0,72.0,Boston College,ricolabbe/2518951,,,Retired,,1 Season,,,1990 - 1990
Pat Ballage,53.0,"Fort Hood , TX",4/8/1964,202.0,73.0,Notre Dame,patballage/2508925,,,Retired,,2 Seasons,,,1986 - 1987
Jason Fisk,44.0,"Davis , CA",9/4/1972,300.0,75.0,Stanford,jasonfisk/2500642,,,Retired,,12 Seasons,,,1995 - 2006
Quayvon Hicks,22.0,,7/17/1994,253.0,73.0,Georgia,quayvonhicks/2558298,,RB,Active,Tampa Bay Buccaneers,Rookie,Pierce County HS,"Blackshear, GA",
Robbie Martin,58.0,"Los Angeles , CA",12/3/1958,179.0,68.0,Cal Poly-S.L.O.,robbiemartin/2520259,,,Retired,,6 Seasons,,,1981 - 1986
Eric Parker,38.0,"Joliet , IL",4/14/1979,180.0,72.0,Tennessee,ericparker/2504921,,,Retired,,6 Seasons,,,2002 - 2007
David Archer,55.0,"Fayetteville , NC",2/15/1962,200.0,74.0,Iowa State,davidarcher/2499447,,,Retired,,8 Seasons,,,1984 - 1992
George Peoples,,"Tampa , FL",8/25/1960,214.0,72.0,Auburn,georgepeoples/2522990,,,Retired,,4 Seasons,,,1982 - 1985
Kevin Scott,48.0,"Phoenix , AZ",5/19/1969,175.0,69.0,Stanford,kevinscott/2502870,,,Retired,,4 Seasons,,,1991 - 1994
Kyle Takavitz,33.0,,11/1/1983,310.0,75.0,Cincinnati,kyletakavitz/2506588,,,Retired,,1 Season,,,2006 - 2006
Buddy Alliston,83.0,"Jackson , MS",12/14/1933,218.0,72.0,Mississippi,buddyalliston/2508407,,,Retired,,1 Season,,,1960 - 1960
Travis Beckum,30.0,"Santa Ana , CA",1/24/1987,234.0,75.0,Wisconsin,travisbeckum/71201,,,Retired,,5 Seasons,,,2009 - 2014
Gary Anderson,56.0,"Columbia , MO",4/18/1961,180.0,72.0,Arkansas,garyanderson/2499424,,,Retired,,8 Seasons,,,1985 - 1993
Jon Abbate,31.0,"Fort Lauderdale , FL",6/18/1985,245.0,71.0,Wake Forest,jonabbate/2495524,,,Retired,,2 Seasons,,,2007 - 2008
Bob Celeri,,"Fort Bragg , CA",6/1/1927,180.0,70.0,California,bobceleri/2511304,,,Retired,,2 Seasons,,,1951 - 1952
Roy Gagnon,,"Minneapolis , MN",1/6/1913,210.0,71.0,Oregon,roygagnon/2514535,,,Retired,,1 Season,,,1935 - 1935
Billy Joe,76.0,"Aynor , SC",10/14/1940,235.0,74.0,Villanova,billyjoe/2517548,,,Retired,,7 Seasons,,,1963 - 1969
Eddie Barnikow,,"Meriden , CT",12/18/1897,1.0,,No College,eddiebarnikow/2509057,,,Retired,,1 Season,,,1926 - 1926
Chy Davidson,58.0,"Queens , NY",5/9/1959,175.0,71.0,Rhode Island,chydavidson/2512497,,,Retired,,2 Seasons,,,1984 - 1985
Roy Carlson,,"Chicago , IL",5/8/1906,178.0,69.0,Bradley,roycarlson/2511081,,,Retired,,2 Seasons,,,1928 - 1929
Brad Daluiso,49.0,"San Diego , CA",12/31/1967,210.0,74.0,UCLA,braddaluiso/2500277,,,Retired,,11 Seasons,,,1991 - 2001
Bart Carroll,,"Massena , NY",12/29/1893,180.0,71.0,Colgate,bartcarroll/2511147,,,Retired,,2 Seasons,,,1920 - 1923
Bill Capps,,"Coalville , OK",3/27/1904,233.0,73.0,East Central (OK),billcapps/2511039,,,Retired,,2 Seasons,,,1929 - 1930
Lloyd Wasserbach,96.0,"Baileys Harbor , WI",1/30/1921,205.0,71.0,Wisconsin,lloydwasserbach/2528324,,,Retired,,2 Seasons,,,1946 - 1947
William Bell,45.0,"Miami , FL",7/22/1971,214.0,71.0,Georgia Tech,williambell/2499609,,,Retired,,3 Seasons,,,1994 - 1996
Joe Zapustas,,"South Boston , MA",7/25/1907,198.0,72.0,Fordham,joezapustas/2529620,,,Retired,,1 Season,,,1933 - 1933
Johnny Ward,,"Santa Ana , CA",3/8/1907,215.0,74.0,USC,johnnyward/2528224,,,Retired,,1 Season,,,1930 - 1930
Eric Bassey,34.0,"Ogden , UT",1/3/1983,200.0,73.0,Oklahoma,ericbassey/2506750,,,Retired,,3 Seasons,,,2006 - 2009
Kyle Carter,24.0,"New Castle , DE",12/17/1992,245.0,75.0,Penn State,kylecarter/2556494,,TE,Active,Minnesota Vikings,1st season,William Penn HS,"New Castle, DE",
Donald Celiscar,25.0,Haiti,10/14/1991,183.0,71.0,Western Michigan,donaldceliscar/2553469,,,Retired,,1 Season,,,2015 - 2015
Nicholas Grigsby,24.0,"Columbus , OH",7/2/1992,220.0,73.0,Pittsburgh,nicholasgrigsby/2556542,,LB,Active,Los Angeles Rams,2nd season,Trotwood-Madison HS,"Trotwood, OH",
Chetti Carr,54.0,"Enid , OK",1/1/1963,185.0,69.0,Northwestern Oklahoma State,chetticarr/2511119,,,Retired,,1 Season,,,1987 - 1987
Nick Kasa,26.0,"Rochester , NY",11/5/1990,265.0,78.0,Colorado,nickkasa/2540233,,,Retired,,2 Seasons,,,2013 - 2015
Toddrick Verdell,31.0,"Hartwell , GA",11/21/1985,232.0,75.0,Florida State,toddrickverdell/2507708,,,Retired,,0 Season,,,2009 - 2009
Arrion Dixon,35.0,,10/21/1981,308.0,76.0,Arkansas,arriondixon/2512974,,,Retired,,0 Season,,,2006 - 2006
Charlie Carman,,"Clinton , KY",1/6/1897,215.0,70.0,Vanderbilt,charliecarman/2511087,,,Retired,,2 Seasons,,,1920 - 1921
Bob Fisher,59.0,"Pasadena , CA",3/17/1958,240.0,75.0,Southern Methodist,bobfisher/2514069,,,Retired,,2 Seasons,,,1980 - 1981
Tom Cavallo,46.0,"St. Charles , IL",4/21/1971,245.0,74.0,Louisville,tomcavallo/2500033,,,Retired,,1 Season,,,1997 - 1997
Travis Reece,42.0,"Detroit , MI",4/3/1975,251.0,75.0,Michigan State,travisreece/2502606,,,Retired,,2 Seasons,,,1998 - 1999
Brendan Carney,34.0,"Abbington , PA",12/23/1982,203.0,76.0,Syracuse,brendancarney/2511094,,,Retired,,0 Season,,,2007 - 2007
Scott Eccles,53.0,"New Orleans , LA",6/28/1963,240.0,77.0,Eastern New Mexico,scotteccles/2513438,,,Retired,,1 Season,,,1987 - 1987
Jonathan Cooper,27.0,"Wilmington , NC",1/19/1990,310.0,74.0,North Carolina,jonathancooper/2539272,64.0,OG,Active,Dallas Cowboys,5th season,John T. Hoggard HS,"Wilmington, NC",
Quintin Payton,27.0,,2/24/1990,212.0,76.0,North Carolina State,quintinpayton/2550660,,,Retired,,1 Season,,,2014 - 2014
Jim Ferguson,74.0,"Oakland , CA",10/15/1942,240.0,76.0,USC,jimferguson/2513950,,,Retired,,2 Seasons,,,1968 - 1969
Kenard Lang,42.0,"Orlando , FL",1/31/1975,264.0,75.0,Miami (Fla.),kenardlang/2501690,,,Retired,,10 Seasons,,,1997 - 2007
Duke Thomas,23.0,"Middleton , CT",5/21/1994,178.0,71.0,Texas,dukethomas/2556694,,DB,Active,Dallas Cowboys,1st season,,,
Sean Lee,30.0,"Pittsburgh , PA",7/22/1986,238.0,74.0,Penn State,seanlee/496937,50.0,OLB,Active,Dallas Cowboys,8th season,Upper St. Clair HS,"Pittsburgh, PA",
Robert Watts,62.0,"New York , NY",6/16/1954,218.0,75.0,Boston College,robertwatts/2528385,,,Retired,,1 Season,,,1978 - 1978
Jeff Weston,61.0,"Jersey City , NJ",4/10/1956,259.0,77.0,Notre Dame,jeffweston/2528584,,,Retired,,4 Seasons,,,1979 - 1982
Jacob Bell,36.0,"Cleveland , OH",3/2/1981,304.0,77.0,Miami (Ohio),jacobbell/2506064,,,Retired,,8 Seasons,,,2004 - 2011
Kerry Taylor,28.0,"Mesa , AZ",2/20/1989,200.0,72.0,Arizona State,kerrytaylor/2530738,,,Retired,,4 Seasons,,,2011 - 2014
Ryan Murphy,24.0,"Oakland , CA",10/14/1992,214.0,72.0,Oregon State,ryanmurphy/2553455,,DB,Active,New York Giants,1st season,,,
Darius Hillary,24.0,,4/5/1993,183.0,71.0,Wisconsin,dariushillary/2556558,,CB,Active,Cleveland Browns,1st season,,,
Tom Gilburg,78.0,"Bronxville , NY",11/27/1938,245.0,77.0,Syracuse,tomgilburg/2514868,,,Retired,,5 Seasons,,,1961 - 1965
Luke Willson,27.0,"Windsor , Ontario",1/15/1990,252.0,77.0,Rice,lukewillson/2541199,82.0,TE,Active,Seattle Seahawks,5th season,St. Thomas of Villanova HS,"La Salle, Ontario, Canada",
Montario Hardesty,30.0,"New Bern , NC",2/1/1987,225.0,72.0,Tennessee,montariohardesty/497178,,,Retired,,4 Seasons,,,2010 - 2013
Lyneal Alston,52.0,"Mobile , AL",7/23/1964,205.0,73.0,Southern Mississippi,lynealalston/2508416,,,Retired,,1 Season,,,1987 - 1987
Spencer Nead,39.0,"Tacoma , WA",11/3/1977,259.0,76.0,Brigham Young,spencernead/2505546,,,Retired,,1 Season,,,2003 - 2003
Michael Barber,49.0,"Winfield , WV",6/19/1967,172.0,70.0,Marshall,michaelbarber/2499528,,,Retired,,4 Seasons,,,1989 - 1992
Preston Carpenter,,"Hayti , MO",1/24/1934,190.0,74.0,Arkansas,prestoncarpenter/2511115,,,Retired,,12 Seasons,,,1956 - 1967
Toran James,43.0,"Richmond , VA",3/8/1974,247.0,75.0,North Carolina A&T,toranjames/2501358,,,Retired,,2 Seasons,,,1997 - 1998
Hunter Cantwell,31.0,"Chattanooga , TN",12/30/1985,236.0,76.0,Louisville,huntercantwell/81278,,,Retired,,3 Seasons,,,2009 - 2011
Cordell Bell,26.0,,8/9/1990,305.0,76.0,Minnesota State,cordellbell/2536005,,,Retired,,1 Season,,,2012 - 2012
Mitchell Kirsch,,,,295.0,77.0,James Madison,mitchellkirsch/2559202,,OG,Active,Chicago Bears,Rookie,,,
Fred Marion,58.0,"Gainesville , FL",1/2/1959,196.0,74.0,Miami (Fla.),fredmarion/2501871,,,Retired,,10 Seasons,,,1982 - 1991
Chris O'Neill,31.0,,2/21/1986,250.0,75.0,Boise State,chriso'neill/2507570,,,Retired,,1 Season,,,2009 - 2009
Kris Haines,59.0,"Akron , OH",7/23/1957,183.0,71.0,Notre Dame,krishaines/2515590,,,Retired,,4 Seasons,,,1979 - 1987
Emilio Vallez,71.0,"Vegvita , NM",4/30/1946,210.0,74.0,New Mexico,emiliovallez/2527836,,,Retired,,2 Seasons,,,1968 - 1969
Larry Johnson,108.0,"Odanah , WI",3/28/1909,223.0,75.0,Haskell Indian,larryjohnson/2517701,,,Retired,,8 Seasons,,,1933 - 1944
Bobby Watkins,57.0,"Cottonwood , ID",5/31/1960,184.0,70.0,Texas State,bobbywatkins/2528334,,,Retired,,7 Seasons,,,1982 - 1988
Tony Latone,,"Spring Valley , IL",4/18/1897,195.0,71.0,No College,tonylatone/2519137,,,Retired,,6 Seasons,,,1925 - 1930
Cowboy Wheeler,,,,180.0,69.0,Ripon,cowboywheeler/2528606,,,Retired,,3 Seasons,,,1921 - 1923
Marv Fleming,75.0,"Longview , TX",1/2/1942,232.0,76.0,Utah,marvfleming/2514133,,,Retired,,12 Seasons,,,1963 - 1974
Dennis Nelson,71.0,"Kewanee , IL",2/2/1946,260.0,77.0,Illinois State,dennisnelson/2522018,,,Retired,,7 Seasons,,,1970 - 1977
Fish Smithson,,,,190.0,71.0,Kansas,fishsmithson/2558901,,DB,Active,Washington Redskins,Rookie,,,
Mike Kelley,57.0,"Sonora , PA",12/31/1959,195.0,75.0,Georgia Tech,mikekelley/2518271,,,Retired,,1 Season,,,1987 - 1987
Malliciah Goodman,27.0,"Florence , SC",1/4/1990,276.0,76.0,Clemson,malliciahgoodman/2539215,,DE,Active,Jacksonville Jaguars,5th season,West Florence HS,SC,
Chris Banjo,27.0,"Houston , TX",2/26/1990,207.0,70.0,Southern Methodist,chrisbanjo/2541192,37.0,CB,Active,New Orleans Saints,4th season,Kempner HS,"Houston, TX",
Aaron Gibson,39.0,"Indianapolis , IN",9/27/1977,375.0,78.0,Wisconsin,aarongibson/2500799,,,Retired,,6 Seasons,,,1999 - 2006
Antonio Hamilton,24.0,"Johnston , SC",1/24/1993,188.0,72.0,South Carolina State,antoniohamilton/2556804,32.0,DB,Active,Oakland Raiders,2nd season,Strom Thurmond HS,"Johnston, SC",
Carl Carr,53.0,"South Boston , VA",3/26/1964,230.0,75.0,North Carolina,carlcarr/2511118,,,Retired,,1 Season,,,1987 - 1987
Brian Goodman,67.0,"Los Angeles , CA",12/7/1949,250.0,74.0,UCLA,briangoodman/2515059,,,Retired,,3 Seasons,,,1973 - 1975
Hannibal Navies,39.0,"Chicago , IL",7/19/1977,245.0,75.0,Colorado,hannibalnavies/2502263,,,Retired,,9 Seasons,,,1999 - 2007
Keith Smith,25.0,"Pomona , CA",4/8/1992,232.0,72.0,San Jose State,keithsmith/2550400,41.0,FB,Active,Dallas Cowboys,4th season,Charter Oak HS,"Covina, CA",
Aaron Francisco,33.0,"Laie , HI",7/5/1983,207.0,74.0,Brigham Young,aaronfrancisco/2506241,,,Retired,,8 Seasons,,,2005 - 2012
Brandon Ford,27.0,,12/31/1989,240.0,75.0,Clemson,brandonford/2541706,,,Retired,,1 Season,,,2013 - 2013
Vince Albritton,54.0,"Oakland , CA",7/23/1962,205.0,74.0,Washington,vincealbritton/2499375,,,Retired,,8 Seasons,,,1984 - 1991
John Kompara,,"Canton , OH",4/12/1936,245.0,74.0,South Carolina,johnkompara/2518713,,,Retired,,1 Season,,,1960 - 1960
Chris Goode,53.0,"Town Creek , AL",9/17/1963,192.0,72.0,Alabama,chrisgoode/2500838,,,Retired,,7 Seasons,,,1987 - 1993
Jeff Locke,27.0,Frankfurt Germany,9/27/1989,195.0,72.0,UCLA,jefflocke/2540237,,P,Active,Indianapolis Colts,5th season,Mountain Ridge HS,"Glendale, AZ",
Riar Geer,30.0,,12/19/1986,250.0,76.0,Colorado,riargeer/497232,,,Retired,,1 Season,,,2010 - 2011
Quinn Ojinnaka,33.0,"Seabrook , MD",4/23/1984,295.0,77.0,Syracuse,quinnojinnaka/2506934,,,Retired,,7 Seasons,,,2006 - 2012
Brad Rhoades,34.0,"Bellingham , WA",10/14/1982,285.0,77.0,Montana,bradrhoades/2524027,,,Retired,,0 Season,,,2006 - 2006
Oscar Johnson,,"Lynn , MA",5/5/1901,199.0,70.0,Vermont,oscarjohnson/2517733,,,Retired,,1 Season,,,1924 - 1924
Johnny Thomas,52.0,"Houston , TX",8/3/1964,188.0,69.0,Baylor,johnnythomas/2503308,,,Retired,,9 Seasons,,,1988 - 1997
Jess Reno,,"Wabash , IN",9/3/1890,165.0,69.0,No College,jessreno/2523974,,,Retired,,2 Seasons,,,1920 - 1922
Anthony Sessions,38.0,,2/16/1979,217.0,72.0,Tennessee,anthonysessions/2504434,,,Retired,,1 Season,,,2001 - 2001
Dannell Ellerbe,31.0,"Hamlet , NC",11/29/1985,245.0,73.0,Georgia,dannellellerbe/79844,59.0,OLB,Active,New Orleans Saints,9th season,Richmond Co. HS,"Rockingham, NC",
Doug Riesenberg,51.0,"Moscow , ID",7/22/1965,280.0,77.0,California,dougriesenberg/2502667,,,Retired,,10 Seasons,,,1987 - 1996
Gary Arthur,69.0,"Dayton , OH",1/9/1948,250.0,77.0,Miami (Ohio),garyarthur/2508676,,,Retired,,2 Seasons,,,1970 - 1971
